date,adjclose
2023-11-06,166.6668243408203
2023-11-07,166.0768280029297
2023-11-08,164.30673217773438
2023-11-09,161.76287841796875
2023-11-10,163.57162475585938
2023-11-13,163.62966918945312
2023-11-14,172.61541748046875
2023-11-15,172.91525268554688
2023-11-16,170.11993408203125
2023-11-17,172.4510040283203
2023-11-20,173.45693969726562
2023-11-21,171.2225799560547
2023-11-22,172.29624938964844
2023-11-24,173.45693969726562
2023-11-27,172.87657165527344
2023-11-28,172.2091827392578
2023-11-29,173.11837768554688
2023-11-30,173.77610778808594
2023-12-01,178.8541717529297
2023-12-04,180.7693328857422
2023-12-05,178.35121154785156
2023-12-06,178.03201293945312
2023-12-07,179.3184814453125
2023-12-08,180.68228149414062
2023-12-11,181.05950927734375
2023-12-12,180.87574768066406
2023-12-13,186.9984130859375
2023-12-14,192.2022247314453
2023-12-15,190.58692932128906
2023-12-18,190.65463256835938
2023-12-19,194.34951782226562
2023-12-20,190.54783630371094
2023-12-21,193.7903289794922
2023-12-22,195.59600830078125
2023-12-26,198.13951110839844
2023-12-27,198.83848571777344
2023-12-28,198.08126831054688
2023-12-29,194.84852600097656
2024-01-02,193.6932830810547
2024-01-03,188.5286407470703
2024-01-04,188.1597442626953
2024-01-05,187.60635375976562
2024-01-08,190.9847412109375
2024-01-09,189.2761688232422
2024-01-10,189.3829345703125
2024-01-11,187.89761352539062
2024-01-12,187.58692932128906
2024-01-16,185.2667236328125
2024-01-17,183.9464874267578
2024-01-18,185.0337371826172
2024-01-19,186.81031799316406
2024-01-22,190.80026245117188
2024-01-23,190.24693298339844
2024-01-24,188.68397521972656
2024-01-25,190.24693298339844
2024-01-26,190.25662231445312
2024-01-29,193.5864715576172
2024-01-30,191.93612670898438
2024-01-31,187.24716186523438
2024-02-01,189.73243713378906
2024-02-02,188.73251342773438
2024-02-05,186.33460998535156
2024-02-06,188.01409912109375
2024-02-07,187.57725524902344
2024-02-08,190.42169189453125
2024-02-09,193.51849365234375
2024-02-12,197.03277587890625
2024-02-13,188.9266357421875
2024-02-14,193.31466674804688
2024-02-15,198.4695587158203
2024-02-16,195.77076721191406
2024-02-20,193.07192993164062
2024-02-21,192.15939331054688
2024-02-22,193.61558532714844
2024-02-23,194.05250549316406
2024-02-26,195.275634765625
2024-02-27,198.04244995117188
2024-02-28,196.41151428222656
2024-02-29,197.78030395507812
2024-03-01,199.87722778320312
2024-03-04,199.6927947998047
2024-03-05,197.78030395507812
2024-03-06,199.2559356689453
2024-03-07,200.9159698486328
2024-03-08,200.789794921875
2024-03-11,199.1976776123047
2024-03-12,198.9258575439453
2024-03-13,199.70248413085938
2024-03-14,196.1299591064453
2024-03-15,196.49887084960938
2024-03-18,195.3727569580078
2024-03-19,196.19790649414062
2024-03-20,200.0811004638672
2024-03-21,202.3799591064453
2024-03-22,199.5867156982422
2024-03-25,200.0441436767578
2024-03-26,199.6840057373047
2024-03-27,204.03453063964844
2024-03-28,204.6768341064453
2024-04-01,202.7498016357422
2024-04-02,199.0221710205078
2024-04-03,200.32635498046875
